Date,Time,Load,Nuclear,Goesgen,Leibstadt,Muehleberg,Beznau 1,Beznau 2,Import+/Export-,Other
2022-01-01 ,19:00,7405.23,3021.1,1006.7,1288.0,0,362.5,363.9,1681.2,2702.9
2022-01-01 ,20:00,7269.88,3023.8,1007.9,1289.0,0,362.9,364.0,1773.0,2473.1
2022-01-01 ,21:00,7157.0,3026.1,1008.3,1290.0,0,363.7,364.1,1650.9,2480.0
2022-01-01 ,22:00,7288.2,3025.9,1008.0,1290.0,0,363.8,364.1,1704.1,2558.2
2022-01-01 ,23:00,7116.35,3025.9,1008.5,1290.0,0,363.6,363.8,1971.3,2119.2
2022-01-02 ,00:00,7052.82,3026.5,1008.8,1290.0,0,363.7,364.0,2272.3,1754.0
2022-01-02 ,01:00,7038.59,3027.2,1009.7,1290.0,0,363.5,364.0,2386.1,1625.3
2022-01-02 ,02:00,6949.57,3026.5,1009.3,1290.0,0,363.2,364.0,2168.5,1754.6
2022-01-02 ,03:00,7147.27,3028.1,1010.0,1291.0,0,363.1,364.0,2020.9,2098.3
2022-01-02 ,04:00,7582.47,3027.2,1010.2,1291.0,0,361.9,364.1,2301.2,2254.1
2022-01-02 ,05:00,6781.28,3026.2,1010.0,1291.0,0,361.3,363.9,2191.5,1563.6
2022-01-02 ,06:00,6722.44,3026.8,1010.5,1291.0,0,361.3,364.0,1857.0,1838.6
2022-01-02 ,07:00,7000.3,3025.1,1009.9,1290.0,0,361.3,363.9,1943.7,2031.5
2022-01-02 ,08:00,7184.23,3023.1,1008.3,1289.0,0,361.7,364.1,2049.1,2112.1
2022-01-02 ,09:00,7183.68,3022.6,1007.8,1289.0,0,361.8,364.0,2106.9,2054.2
2022-01-02 ,10:00,7337.42,3021.0,1006.3,1288.0,0,362.6,364.1,2304.7,2011.7
2022-01-02 ,11:00,7139.57,3019.0,1004.9,1287.0,0,363.0,364.1,2334.3,1786.3
2022-01-02 ,12:00,6826.14,3017.4,1004.1,1286.0,0,363.1,364.2,2361.7,1447.0
2022-01-02 ,13:00,7275.91,3016.8,1004.5,1285.0,0,363.2,364.1,1991.9,2267.2
2022-01-02 ,14:00,6533.85,3015.6,1004.0,1284.0,0,363.4,364.2,2138.4,1379.9
2022-01-02 ,15:00,7171.72,3013.2,1003.0,1283.0,0,363.1,364.1,2215.0,1943.5
2022-01-02 ,16:00,7494.3,3013.9,1003.4,1284.0,0,362.5,364.0,1887.0,2593.4
2022-01-02 ,17:00,6844.13,3014.6,1002.8,1285.0,0,362.6,364.2,1720.1,2109.5
2022-01-02 ,18:00,7532.55,3015.2,1003.5,1285.0,0,362.7,364.0,1815.7,2701.6
2022-01-02 ,19:00,7414.43,3014.2,1003.9,1283.0,0,363.1,364.2,1776.2,2624.0
2022-01-02 ,20:00,6968.14,3011.8,1003.9,1280.0,0,363.8,364.1,1857.5,2098.9
2022-01-02 ,21:00,7047.77,3008.8,1002.8,1277.0,0,364.8,364.2,1805.7,2233.3
2022-01-02 ,22:00,7384.86,3010.6,1003.6,1278.0,0,364.9,364.1,1903.9,2470.4
2022-01-02 ,23:00,7120.55,3008.3,1004.3,1275.0,0,364.9,364.1,2778.2,1334.1
2022-01-03 ,00:00,7695.24,3010.2,1002.9,1278.0,0,365.1,364.2,2665.4,2019.7
2022-01-03 ,01:00,7674.85,3008.4,1002.2,1277.0,0,365.0,364.2,2695.4,1971.1
2022-01-03 ,02:00,7434.4,3006.0,1002.0,1275.0,0,364.9,364.1,2706.4,1722.0
2022-01-03 ,03:00,7332.29,3006.4,1001.8,1276.0,0,364.4,364.2,2719.3,1606.6
2022-01-03 ,04:00,7473.87,3006.7,1000.9,1278.0,0,363.8,364.0,2282.8,2184.4
2022-01-03 ,05:00,7744.44,3011.5,1004.5,1280.0,0,362.9,364.1,1943.7,2789.3
2022-01-03 ,06:00,7905.42,3010.8,1004.0,1280.0,0,362.8,364.0,1871.6,3023.1
2022-01-03 ,07:00,7735.02,3008.3,1002.0,1280.0,0,362.3,364.0,2087.1,2639.6
2022-01-03 ,08:00,8614.75,3007.8,1000.8,1280.0,0,362.8,364.2,1958.0,3649.0
2022-01-03 ,09:00,8502.47,3006.9,1000.2,1280.0,0,362.8,363.9,2108.5,3387.1
2022-01-03 ,10:00,8477.29,3006.2,999.2,1280.0,0,363.0,364.0,2606.6,2864.5
2022-01-03 ,11:00,8501.66,3007.8,1000.2,1280.0,0,363.5,364.1,2663.4,2830.4
2022-01-03 ,12:00,8154.53,3007.6,999.9,1280.0,0,363.7,364.0,2458.2,2688.7
2022-01-03 ,13:00,8296.59,3007.9,1000.1,1280.0,0,363.8,364.0,2289.9,2998.8
2022-01-03 ,14:00,7599.01,3006.0,998.2,1280.0,0,363.7,364.1,1274.1,3318.9
2022-01-03 ,15:00,8054.87,3006.5,998.7,1280.0,0,363.7,364.1,1521.3,3527.1
2022-01-03 ,16:00,8809.97,3006.4,998.8,1280.0,0,363.5,364.1,-168.9,5803.6
2022-01-03 ,17:00,8728.06,3007.0,999.6,1280.0,0,363.3,364.1,-556.8,5721.1
2022-01-03 ,18:00,8271.09,3008.6,1000.2,1281.0,0,363.3,364.1,26.6,5235.9
2022-01-03 ,19:00,8066.75,3010.0,1001.0,1281.0,0,363.9,364.1,884.2,4172.6
2022-01-03 ,20:00,7808.06,3010.1,1000.1,1282.0,0,364.0,364.0,1000.9,3797.1
2022-01-03 ,21:00,7430.51,3011.3,1000.5,1282.0,0,364.7,364.1,1834.2,2585.0
2022-01-03 ,22:00,7436.62,3011.7,1000.7,1282.0,0,365.0,364.0,2069.8,2355.1
2022-01-03 ,23:00,7189.52,3011.6,1000.8,1282.0,0,364.7,364.1,2243.4,1934.5
2022-01-04 ,00:00,7249.31,3012.6,1000.5,1283.0,0,365.1,364.0,2622.6,1614.1
2022-01-04 ,01:00,7307.45,3011.8,999.8,1283.0,0,365.0,364.0,2709.4,1586.2
2022-01-04 ,02:00,7618.67,3009.5,999.5,1281.0,0,364.9,364.1,2762.8,1846.3
2022-01-04 ,03:00,6959.64,3007.9,998.4,1281.0,0,364.5,364.0,2941.5,1010.2
2022-01-04 ,04:00,7167.77,3004.5,998.7,1278.0,0,363.8,364.0,3068.1,1095.1
2022-01-04 ,05:00,7024.88,3006.1,1000.1,1279.0,0,362.9,364.1,2864.3,1154.5
2022-01-04 ,06:00,7943.26,3003.6,998.9,1278.0,0,362.8,363.9,1605.9,3333.8
2022-01-04 ,07:00,8528.21,3006.5,999.2,1277.0,0,363.1,367.2,926.6,4595.1
2022-01-04 ,08:00,8458.98,3004.0,999.0,1275.0,0,363.6,366.4,1495.1,3959.9
2022-01-04 ,09:00,8823.76,3002.2,998.4,1276.0,0,363.8,364.0,1698.7,4122.9
2022-01-04 ,10:00,8735.39,2998.8,997.3,1273.0,0,364.3,364.2,1571.2,4165.3
2022-01-04 ,11:00,8258.6,2825.4,827.9,1269.0,0,364.5,364.0,911.4,4521.8
2022-01-04 ,12:00,8085.11,2996.8,996.3,1272.0,0,364.3,364.2,550.0,4538.4
2022-01-04 ,13:00,8028.2,3000.8,996.5,1276.0,0,364.2,364.1,679.7,4347.8
2022-01-04 ,14:00,8054.31,2996.7,993.4,1275.0,0,364.2,364.1,988.2,4069.4
2022-01-04 ,15:00,8062.98,2996.3,992.2,1276.0,0,363.9,364.2,1279.7,3787.0
2022-01-04 ,16:00,8675.4,2999.6,994.5,1277.0,0,364.1,364.0,-595.7,5675.8
2022-01-04 ,17:00,8828.02,3002.2,995.3,1279.0,0,363.8,364.1,169.7,5656.1
2022-01-04 ,18:00,7883.75,3003.4,997.8,1278.0,0,363.7,363.9,1075.4,3805.0
2022-01-04 ,19:00,7964.33,3010.7,1001.6,1281.0,0,364.0,364.1,1189.6,3764.0
2022-01-04 ,20:00,7913.81,3015.9,1004.9,1283.0,0,364.0,364.0,1791.7,3106.2
2022-01-04 ,21:00,7911.57,3016.9,1004.4,1284.0,0,364.5,364.0,2517.3,2377.3
2022-01-04 ,22:00,8002.32,3020.0,1006.3,1285.0,0,364.5,364.2,2190.2,2792.1
2022-01-04 ,23:00,8168.15,3023.7,1007.5,1288.0,0,364.2,364.0,2844.0,2300.4
2022-01-05 ,00:00,7391.03,3023.7,1007.4,1288.0,0,364.3,364.0,3337.8,1029.5
2022-01-05 ,01:00,7180.72,3023.2,1007.2,1288.0,0,364.2,363.8,3321.2,836.3
2022-01-05 ,02:00,7206.95,3023.7,1007.8,1288.0,0,363.9,364.0,3345.5,837.8
2022-01-05 ,03:00,7168.54,3025.1,1008.7,1289.0,0,363.4,364.0,3054.6,1088.8
2022-01-05 ,04:00,7327.0,3024.1,1009.0,1289.0,0,362.2,363.9,3330.3,972.6
2022-01-05 ,05:00,8248.07,3021.9,1008.8,1288.0,0,361.2,363.9,1867.8,3358.4
2022-01-05 ,06:00,8988.55,3024.7,1011.9,1288.0,0,361.1,363.7,454.5,5509.3
2022-01-05 ,07:00,9408.19,3020.9,1007.9,1288.0,0,361.2,363.8,221.4,6165.9
2022-01-05 ,08:00,9446.33,3021.1,1007.7,1288.0,0,361.5,363.9,-67.1,6425.2
2022-01-05 ,09:00,8967.64,3021.6,1007.6,1289.0,0,361.3,363.7,-61.8,5946.0
2022-01-05 ,10:00,9106.74,3022.1,1009.0,1288.0,0,361.4,363.7,799.5,5285.2
2022-01-05 ,11:00,9114.67,3023.8,1009.4,1289.0,0,361.6,363.8,1210.1,4880.8
2022-01-05 ,12:00,9076.46,3022.5,1009.2,1288.0,0,361.6,363.7,1477.2,4576.8
2022-01-05 ,13:00,9176.27,3025.1,1010.8,1289.0,0,361.6,363.7,1444.4,4706.8
2022-01-05 ,14:00,9337.74,3025.4,1010.9,1289.0,0,361.6,363.9,1255.4,5056.9
2022-01-05 ,15:00,9540.89,3023.0,1010.0,1288.0,0,361.1,363.9,1213.8,5304.1
2022-01-05 ,16:00,9875.97,3023.7,1009.2,1290.0,0,360.7,363.8,-329.8,6852.3
2022-01-05 ,17:00,10193.76,3023.4,1009.7,1289.0,0,360.8,363.9,-781.1,7170.4
2022-01-05 ,18:00,9528.88,3024.1,1010.2,1289.0,0,361.0,363.9,-1037.8,6504.8
2022-01-05 ,19:00,9152.85,3025.1,1009.6,1290.0,0,361.6,363.9,244.8,5883.0
2022-01-05 ,20:00,8409.06,3026.1,1010.0,1290.0,0,362.1,364.0,792.3,4590.7
2022-01-05 ,21:00,8644.12,3025.5,1010.5,1288.0,0,362.9,364.1,1162.5,4456.1
2022-01-05 ,22:00,8186.15,3027.5,1010.2,1290.0,0,363.2,364.1,1295.9,3862.7
2022-01-05 ,23:00,8063.8,3026.0,1010.0,1289.0,0,363.0,364.0,2035.8,3002.0
2022-01-06 ,00:00,8035.14,3027.5,1010.2,1290.0,0,363.1,364.2,1855.0,3152.6
2022-01-06 ,01:00,7869.21,3025.7,1009.7,1289.0,0,363.0,364.0,1984.4,2859.1
2022-01-06 ,02:00,7889.58,3027.2,1010.3,1290.0,0,362.8,364.1,2164.7,2697.7
2022-01-06 ,03:00,7775.45,3025.8,1009.9,1290.0,0,361.9,364.0,2072.5,2677.1
2022-01-06 ,04:00,7721.65,3025.9,1010.7,1290.0,0,361.2,364.0,2071.9,2623.9
2022-01-06 ,05:00,8055.12,3024.6,1010.2,1290.0,0,360.3,364.1,1446.5,3584.0
2022-01-06 ,06:00,8769.77,3024.4,1009.3,1291.0,0,360.3,363.8,1639.1,4106.2
2022-01-06 ,07:00,9212.87,3024.4,1009.3,1291.0,0,360.3,363.8,753.1,5435.3
2022-01-06 ,08:00,9125.11,3025.5,1009.9,1291.0,0,360.7,363.9,-436.4,6099.6
2022-01-06 ,09:00,9378.2,3032.6,1016.7,1291.0,0,361.0,363.9,-380.6,6345.6
2022-01-06 ,10:00,9432.53,3032.1,1016.9,1290.0,0,361.2,364.0,837.9,5562.6
2022-01-06 ,11:00,9191.49,3024.8,1009.2,1290.0,0,361.5,364.1,1837.2,4329.4
2022-01-06 ,12:00,9293.08,3019.7,1008.9,1290.0,0,356.8,364.0,2579.9,3693.4
2022-01-06 ,13:00,8712.97,3021.7,1008.0,1290.0,0,359.6,364.1,2463.8,3227.5
2022-01-06 ,14:00,8774.8,3021.2,1008.0,1290.0,0,359.1,364.1,2760.6,2993.0
2022-01-06 ,15:00,9412.39,3023.4,1008.2,1291.0,0,360.1,364.1,2035.7,4353.3
2022-01-06 ,16:00,9714.33,3023.6,1008.7,1290.0,0,360.9,364.0,154.2,6536.5
2022-01-06 ,17:00,9766.53,3023.6,1008.6,1290.0,0,361.0,364.0,-760.7,6742.9
2022-01-06 ,18:00,9555.37,3022.4,1008.8,1289.0,0,360.8,363.8,357.5,6175.4
2022-01-06 ,19:00,8889.37,3023.5,1009.2,1289.0,0,361.2,364.1,1802.0,4063.9
2022-01-06 ,20:00,8299.89,3025.3,1008.9,1291.0,0,361.4,364.0,2127.2,3147.4
2022-01-06 ,21:00,8312.27,3026.1,1009.6,1290.0,0,362.4,364.1,2450.0,2836.2
2022-01-06 ,22:00,7935.13,3028.6,1010.8,1291.0,0,362.8,364.0,2403.8,2502.7
2022-01-06 ,23:00,7942.21,3028.4,1010.7,1291.0,0,362.6,364.1,2594.7,2319.1
2022-01-07 ,00:00,7865.79,3026.7,1010.2,1290.0,0,362.4,364.1,3583.1,1256.0
2022-01-07 ,01:00,7975.36,3027.9,1010.4,1291.0,0,362.4,364.1,3686.2,1261.3
2022-01-07 ,02:00,7954.93,3027.0,1009.6,1291.0,0,362.4,364.0,3350.2,1577.7
2022-01-07 ,03:00,7839.02,3024.0,1007.5,1291.0,0,361.5,364.0,3406.5,1408.5
2022-01-07 ,04:00,7887.66,3022.1,1006.2,1291.0,0,360.9,364.0,3653.4,1212.2
2022-01-07 ,05:00,8561.72,3022.1,1007.9,1290.0,0,360.1,364.1,2661.1,2878.5
2022-01-07 ,06:00,9278.44,3024.4,1009.7,1291.0,0,359.8,363.9,2032.4,4221.6
2022-01-07 ,07:00,9923.22,3021.7,1008.1,1290.0,0,359.7,363.9,1293.9,5607.6
2022-01-07 ,08:00,9425.76,3030.7,1015.7,1291.0,0,360.1,363.9,1134.3,5260.7
2022-01-07 ,09:00,9602.09,3035.9,1020.3,1291.0,0,360.7,363.9,2122.8,4443.4
2022-01-07 ,10:00,9808.5,3034.5,1019.7,1290.0,0,360.9,363.9,3185.2,3588.8
2022-01-07 ,11:00,9984.66,3029.7,1014.6,1290.0,0,361.1,364.0,3354.2,3600.7
2022-01-07 ,12:00,9319.59,3024.8,1009.7,1290.0,0,361.0,364.1,3537.2,2757.6
2022-01-07 ,13:00,9613.14,3024.8,1009.7,1290.0,0,361.2,363.9,3357.8,3230.5
2022-01-07 ,14:00,9317.38,2972.5,1009.5,1238.0,0,361.0,364.0,3027.5,3317.3
2022-01-07 ,15:00,9462.23,2993.8,1008.8,1260.0,0,361.0,364.0,2691.8,3776.6
2022-01-07 ,16:00,9653.84,3027.0,1011.7,1290.0,0,361.2,364.1,1279.7,5347.1
2022-01-07 ,17:00,9249.49,3024.2,1009.2,1290.0,0,360.9,364.1,784.1,5441.2
2022-01-07 ,18:00,9009.55,3023.4,1009.0,1289.0,0,361.3,364.1,746.9,5239.3
2022-01-07 ,19:00,8533.45,3022.3,1008.5,1288.0,0,361.6,364.2,1506.0,4005.2
2022-01-07 ,20:00,8536.66,3022.8,1007.8,1289.0,0,361.8,364.2,2050.0,3463.9
2022-01-07 ,21:00,8183.65,3024.1,1008.4,1289.0,0,362.6,364.1,2133.8,3025.7
2022-01-07 ,22:00,8172.78,3025.7,1009.5,1289.0,0,363.1,364.1,2612.8,2534.3
2022-01-07 ,23:00,7754.64,3026.2,1009.0,1290.0,0,363.0,364.2,2011.8,2716.7
2022-01-08 ,00:00,8219.84,3024.1,1008.9,1288.0,0,363.0,364.2,3036.3,2159.4
2022-01-08 ,01:00,7846.93,3024.0,1007.7,1289.0,0,363.1,364.2,2878.6,1944.4
2022-01-08 ,02:00,7885.26,3024.0,1007.7,1289.0,0,363.1,364.2,2900.9,1960.4
2022-01-08 ,03:00,7698.35,3022.7,1007.6,1289.0,0,362.0,364.1,2538.6,2137.0
2022-01-08 ,04:00,7825.71,3021.4,1007.8,1288.0,0,361.5,364.1,2648.3,2156.0
2022-01-08 ,05:00,7290.88,3020.5,1007.6,1288.0,0,360.7,364.2,1545.8,2724.6
2022-01-08 ,06:00,7815.71,3022.2,1008.3,1289.0,0,360.9,364.0,994.2,3799.4
2022-01-08 ,07:00,8134.46,3021.3,1007.6,1289.0,0,360.7,364.0,1898.3,3214.8
2022-01-08 ,08:00,8882.21,3022.2,1009.2,1288.0,0,361.1,363.9,2322.8,3537.2
2022-01-08 ,09:00,8531.15,3021.8,1007.6,1289.0,0,361.2,364.0,2542.3,2967.1
2022-01-08 ,10:00,8606.67,3022.1,1007.3,1289.0,0,361.7,364.1,2910.6,2673.9
2022-01-08 ,11:00,8333.2,3021.2,1006.2,1289.0,0,361.9,364.1,3445.9,1866.1
2022-01-08 ,12:00,8598.71,3021.8,1006.5,1289.0,0,362.1,364.2,3647.1,1929.8
2022-01-08 ,13:00,7970.13,3021.3,1006.8,1288.0,0,362.3,364.2,3421.3,1527.5
2022-01-08 ,14:00,7986.79,3021.7,1006.1,1289.0,0,362.5,364.1,3628.2,1336.9
2022-01-08 ,15:00,8520.21,3020.9,1006.1,1289.0,0,361.7,364.1,3494.8,2004.5
2022-01-08 ,16:00,8385.4,3021.9,1007.3,1289.0,0,361.6,364.0,2264.8,3098.7
2022-01-08 ,17:00,8442.56,3023.0,1007.3,1290.0,0,361.6,364.1,1572.0,3847.6
2022-01-08 ,18:00,8323.07,3023.9,1009.1,1289.0,0,361.7,364.1,1465.4,3833.8
2022-01-08 ,19:00,8231.7,3024.8,1008.5,1290.0,0,362.2,364.1,2118.8,3088.1
2022-01-08 ,20:00,7678.02,3029.4,1015.0,1288.0,0,362.3,364.1,2311.7,2337.0
2022-01-08 ,21:00,7583.56,3022.0,1006.9,1288.0,0,363.0,364.1,2759.4,1802.2
2022-01-08 ,22:00,7635.64,3022.6,1007.9,1287.0,0,363.5,364.2,2256.4,2356.7
2022-01-08 ,23:00,7386.58,3023.3,1008.1,1288.0,0,363.3,363.9,3636.8,726.4
2022-01-09 ,00:00,7771.46,3023.1,1008.3,1287.0,0,363.5,364.3,3729.1,1019.3
2022-01-09 ,01:00,7540.16,3022.2,1009.7,1285.0,0,363.4,364.1,3774.0,744.0
2022-01-09 ,02:00,7454.41,3024.3,1011.8,1285.0,0,363.3,364.2,3856.3,573.8
2022-01-09 ,03:00,7982.9,3019.7,1007.4,1285.0,0,363.1,364.2,3999.4,963.8
2022-01-09 ,04:00,8012.4,3019.5,1007.5,1286.0,0,361.8,364.2,3752.7,1240.2
2022-01-09 ,05:00,7290.78,3019.8,1007.4,1287.0,0,361.2,364.2,4011.8,259.2
2022-01-09 ,06:00,7325.35,3019.8,1007.3,1287.0,0,361.3,364.2,3507.6,797.9
2022-01-09 ,07:00,7339.29,3019.7,1007.4,1287.0,0,361.2,364.1,3422.7,896.9
2022-01-09 ,08:00,7834.67,3021.0,1008.1,1287.0,0,361.8,364.1,3781.8,1031.9
2022-01-09 ,09:00,8016.14,3020.8,1008.8,1286.0,0,361.9,364.1,3530.6,1464.7
2022-01-09 ,10:00,8050.23,3022.4,1008.8,1287.0,0,362.4,364.2,2227.7,2800.1
2022-01-09 ,11:00,8301.59,3021.0,1007.6,1287.0,0,362.2,364.2,2537.8,2742.8
2022-01-09 ,12:00,8206.71,3020.7,1007.5,1287.0,0,362.1,364.1,3656.6,1529.4
2022-01-09 ,13:00,8087.35,3020.8,1007.3,1287.0,0,362.2,364.3,3303.7,1762.9
2022-01-09 ,14:00,8604.2,3020.5,1007.4,1287.0,0,362.0,364.1,2783.6,2800.1
2022-01-09 ,15:00,8118.41,3020.8,1008.0,1287.0,0,361.6,364.2,2512.3,2585.3
2022-01-09 ,16:00,8226.22,3020.1,1008.5,1286.0,0,361.5,364.1,1233.4,3972.7
2022-01-09 ,17:00,8264.2,3022.2,1008.6,1288.0,0,361.5,364.1,82.2,5159.8
2022-01-09 ,18:00,8688.26,3021.8,1008.1,1288.0,0,361.6,364.1,-328.9,5666.5
2022-01-09 ,19:00,8001.52,3022.1,1008.3,1288.0,0,361.6,364.2,1721.0,3258.5
2022-01-09 ,20:00,7944.4,3023.4,1008.4,1289.0,0,362.0,364.0,2730.7,2190.3
2022-01-09 ,21:00,8058.64,3024.6,1008.9,1289.0,0,362.5,364.2,2935.8,2098.3
2022-01-09 ,22:00,7735.47,3024.8,1009.7,1288.0,0,362.9,364.2,3585.8,1124.9
2022-01-09 ,23:00,7998.76,3026.0,1009.9,1289.0,0,363.0,364.1,4033.7,939.1
2022-01-10 ,00:00,8131.74,3024.6,1009.6,1288.0,0,362.8,364.2,3704.6,1402.5
2022-01-10 ,01:00,8092.28,3027.0,1009.9,1290.0,0,363.0,364.1,3715.6,1349.7
2022-01-10 ,02:00,8104.34,3026.1,1009.5,1290.0,0,362.5,364.1,3909.5,1168.7
2022-01-10 ,03:00,8101.14,3024.8,1009.7,1289.0,0,361.9,364.2,3940.1,1136.2
2022-01-10 ,04:00,7899.27,3024.9,1009.4,1290.0,0,361.3,364.2,4436.3,438.0
2022-01-10 ,05:00,8205.13,3024.0,1009.8,1290.0,0,360.1,364.1,3341.1,1840.0
2022-01-10 ,06:00,8515.23,3023.4,1009.2,1290.0,0,360.2,364.0,194.1,5297.8
2022-01-10 ,07:00,9676.47,3022.1,1009.3,1289.0,0,360.0,363.8,-1680.1,6654.4
2022-01-10 ,08:00,9395.19,3024.5,1010.2,1290.0,0,360.5,363.8,-1858.3,6370.7
2022-01-10 ,09:00,9431.37,3022.4,1009.8,1288.0,0,360.8,363.8,-1850.7,6409.0
2022-01-10 ,10:00,9223.63,3021.8,1008.8,1288.0,0,361.0,364.0,-1545.7,6201.8
2022-01-10 ,11:00,9114.73,3022.4,1008.9,1288.0,0,361.4,364.1,-1076.9,6092.3
2022-01-10 ,12:00,9250.49,3021.3,1008.8,1287.0,0,361.5,364.0,-1116.2,6229.2
2022-01-10 ,13:00,9399.74,3023.0,1009.3,1288.0,0,361.5,364.2,-1020.6,6376.7
2022-01-10 ,14:00,9334.14,3020.8,1008.1,1287.0,0,361.7,364.0,-981.2,6313.3
2022-01-10 ,15:00,9424.96,3021.3,1008.0,1288.0,0,361.3,364.0,-785.5,6403.7
2022-01-10 ,16:00,9707.38,3019.0,1007.2,1287.0,0,360.8,364.0,-2406.2,6688.4
2022-01-10 ,17:00,9562.73,3021.1,1008.1,1288.0,0,360.9,364.1,-1842.5,6541.6
2022-01-10 ,18:00,9261.72,3021.1,1008.1,1288.0,0,361.0,364.0,-699.7,6240.6
2022-01-10 ,19:00,8999.15,3020.4,1008.0,1287.0,0,361.3,364.1,1226.1,4752.6
2022-01-10 ,20:00,8446.04,3021.9,1008.2,1288.0,0,361.6,364.1,2349.9,3074.3
2022-01-10 ,21:00,7735.3,3023.1,1008.3,1288.0,0,362.7,364.1,3972.4,739.8
2022-01-10 ,22:00,8641.05,3023.7,1008.8,1288.0,0,362.8,364.1,4323.0,1294.4
2022-01-10 ,23:00,8322.54,3023.2,1008.7,1288.0,0,362.5,364.0,4400.7,898.6
2022-01-11 ,00:00,7952.04,3022.4,1008.4,1288.0,0,362.0,364.0,3993.6,936.0
2022-01-11 ,01:00,7874.03,3023.2,1008.0,1289.0,0,362.1,364.1,4339.1,511.7
2022-01-11 ,02:00,7776.38,3022.5,1008.4,1288.0,0,362.0,364.1,4318.6,435.3
2022-01-11 ,03:00,7995.78,3023.4,1009.1,1289.0,0,361.3,364.0,4374.4,598.0
2022-01-11 ,04:00,8177.23,3023.3,1009.6,1289.0,0,360.6,364.1,4739.3,414.6
2022-01-11 ,05:00,8092.21,3021.8,1008.7,1289.0,0,360.2,363.9,3656.7,1413.7
2022-01-11 ,06:00,8842.74,3022.3,1008.8,1289.0,0,360.6,363.9,721.5,5098.9
2022-01-11 ,07:00,8662.16,3024.9,1008.6,1289.0,0,363.3,364.0,-178.4,5637.3
2022-01-11 ,08:00,8619.15,3024.3,1009.0,1289.0,0,362.5,363.8,286.1,5308.8
2022-01-11 ,09:00,8766.31,3023.1,1009.3,1289.0,0,360.8,364.0,1182.2,4561.1
2022-01-11 ,10:00,8781.6,3024.2,1009.1,1290.0,0,361.1,364.0,1909.7,3847.7
2022-01-11 ,11:00,9020.61,3023.3,1008.9,1289.0,0,361.5,363.9,3046.8,2950.5
2022-01-11 ,12:00,9609.42,3024.2,1008.8,1290.0,0,361.8,363.6,3148.3,3436.9
2022-01-11 ,13:00,9504.54,3022.7,1009.0,1288.0,0,361.8,363.9,2968.4,3513.4
2022-01-11 ,14:00,9058.46,3023.2,1009.4,1288.0,0,361.7,364.1,1986.8,4048.5
2022-01-11 ,15:00,9293.13,3023.4,1009.0,1289.0,0,361.4,364.0,600.6,5669.1
2022-01-11 ,16:00,9560.71,3024.4,1010.0,1289.0,0,361.4,364.0,-1022.6,6536.3
2022-01-11 ,17:00,9334.91,3023.6,1009.6,1289.0,0,361.0,364.0,-1603.4,6311.3
2022-01-11 ,18:00,9410.44,3022.9,1009.8,1288.0,0,361.0,364.1,-644.4,6387.5
2022-01-11 ,19:00,9081.0,3024.1,1009.5,1289.0,0,361.6,364.0,730.4,5326.5
2022-01-11 ,20:00,8550.63,3024.6,1009.5,1289.0,0,362.0,364.1,2254.6,3271.5
2022-01-11 ,21:00,8309.69,3027.2,1010.4,1290.0,0,362.7,364.1,3642.0,1640.5
